,ulasan,rating,Label,clean_teks
420,"kali kecewa tokped. dulu aplikasi aku uninstall lantaran spam iklan, kali dah by by dah tokped. bagaimana kok bisa2 nya pengiriman sameday berubah menjadi reguler sefihak, entah sistem tokped menang seller, kok bisa2 nya, ngak habis fikir dah. apa lantaran memakai bonus free ongkir lantas seenaknya menggantikan kurir sameday reguler, namanya bukan bonus pembohongan konsumen. kecewa berat mu tokped.",1,0,kali kecewa tokped aplikasi uninstall lantar spam iklan kali dah by by dah tokped nya kirim sameday ubah reguler sefihak sistem tokped menang seller nya ngak habis fikir dah lantar pakai bonus free ongkir lantas ganti kurir sameday reguler nama bonus bohong konsumen kecewa berat mu tokped
421,"tokopedia, pembayaran metode gopay eror proses verivikasi pembayaran stuck situ tidak konfirmasi pembayaran berhasil tidak. karena itu, mohon segera ditangani dikarenakan barang tang sangat butuhkan dibeli😭 sekian terimakasih.",1,0,tokopedia bayar metode gopay eror proses verivikasi bayar stuck situ konfirmasi bayar hasil mohon tangan barang tang butuh beli sekian terimakasih
422,"yg salah aplikasinya seller nya, 4 hari orderan tak beritanya. kurir nya tokopedia semakin ngawur saja, di kabupaten, 3 hari tak sampai. hari 16/9/2023 terulang lagi, kurir toped error uteke",1,0,salah aplikasi seller nya order berita kurir nya tokopedia ngawur kabupaten ulang kurir toped error uteke
423,rekomendasi expedisi sangat buruk.. ada kejelasan posisi paket.. menu bantuan sangat membantu.. pengalihan expedisi sangat recommended..,1,0,rekomendasi expedisi buruk jelas posisi paket menu bantu bantu alih expedisi recommended
424,"nyesel jualan tokopedia, customer care nya adil menyelesaikan masalah retur barang. belanja official store beli charger barang sampai alamat, duit satu bulan baru balik lagi. pertama terakhir pake tokopedia, memang paling enak pake shopee aja. nyoba tokopedia pembeli yg minta aja",1,0,nyesel jual tokopedia customer care nya adil selesai retur barang belanja official store beli charger barang alamat duit pake tokopedia enak pake shopee aja nyoba tokopedia beli aja
425,"tokopedia kipak,barusan make buat belanja bayar via indomaret berhasil tpi keterangan aplikasi tokpednya gagal harus narik dana rek,makanya aku punya rek minta bantuan kasir indomaret,pas udah ganti gopay mau nyoba beli pakai gopay eh malah voucher pengguna barunya ikut hangus jga, kipak lah!!! udah mau topup alfamart eror eh pembayaran via indomaret eror jga, ampas pokoknya!!",1,0,tokopedia kipakbarusan make belanja bayar via indomaret hasil tpi terang aplikasi tokpednya gagal narik dana rekmakanya rek bantu kasir indomaretpas udah ganti gopay nyoba beli pakai gopay eh voucher guna baru hangus jga kipak udah topup alfamart eror eh bayar via indomaret eror jga ampas pokok
426,"selalu jadi e commerce favorit. tiap beli barang selalu sesuai, gapernah kw second xixixi. sistem ui nya udh cakep tinggal poles dikit. untuk metode pembayaran nya ditambah ya👍🏽",4,1,e commerce favorit beli barang sesuai gapernah kw second xixixi sistem ui nya udh cakep tinggal poles dikit metode bayar nya tambah ya
427,"dikecewakan layanan pusat bantuan, responnya lama memberi solusi. sayang bgt, aplikasi bagus tp tidak didukung layanannya. berbelitbelit tidak nyambung. bahasan jawabnya kemana. emg disengajain gtu apa gimana ya?",2,0,kecewa layan pusat bantu responnya solusi sayang bgt aplikasi bagus tp dukung layan berbelitbelit nyambung bahas mana emg disengajain gtu gimana ya
428,"kasih opsi ganti kurir deh , ngirim paket sama2 si pulau jawa nyampe seminggu . ekspedisi kayak gini kalian rekomendasiin ????? 3 hari baru pick up, barangnya di kota asal 3 hari sampe sekarang , mau seminggu sekalian ? nyesel blanja disini . dulu beli printer 2 minggu baru sampe lewat tokopedia ! gak jelas ni lama2 tokopedia",1,0,kasih opsi ganti kurir deh ngirim paket pulau jawa nyampe minggu ekspedisi kayak gin rekomendasiin pick up barang kota sampe minggu nyesel blanja beli printer minggu sampe tokopedia gak ni tokopedia
429,"curang pesanan batalkan sistem gara2 pembayaran pakai transaksi yg sama, tp voucher pengguna barunya sama sekali di kembalikan. belanja aja belom udh gada voucher.",1,0,curang pesan batal sistem gara bayar pakai transaksi tp voucher guna baru kembali belanja aja bom udh gada voucher
430,"gratis ongkir pilih otomatis, biasanya yg dipilih sicepat ato anteraja, lucunya anteraja transit sicepat, sicepat transit jne, jadi makan waku 10 harian baru sampe ... jadi males pake tokopedia, padahal bertahun-tahun belanja tokopedia, skarang pindah marketplace sebelah...",1,0,gratis ongkir pilih otomatis pilih sicepat ato anteraja lucu anteraja transit sicepat sicepat transit jne makan waku hari sampe males pake tokopedia bertahuntahun belanja tokopedia skarang pindah marketplace belah
431,"halaman komplain error ajukan komplain, padahal aplikasi lancar jaya. payah banget, makin kesini makin berat, fitur tidak guna makin banyak",1,0,halaman komplain error aju komplain aplikasi lancar jaya payah banget kesini berat fitur
432,"pelayanan sangat buruk sekali ,terus gara gara sama alamat rekening bank pesanan dibatalkan voucher pengguna baru dikembalikan,mending pindah toko oren lebih bagus pelayananannya gak kayak toko ancurr parah",1,0,layan buruk gara gara alamat rekening bank pesan batal voucher guna dikembalikanmending pindah toko oren bagus pelayananannya gak kayak toko ancurr parah
433,"tokopedia berpihak expedisi ngaco. paket tanggal 19 agts 23 28 agts sampai, alasan brapa kali gagal kirim not at home, padahal aslinya kuril gak pernah alamat. komplen resmi via toped malah di suruh melengkapi alamat max. 30 agts bila order dianggap selesai dana diberikan penjual. kan disengaja... alamat benar, tanggal 26 agts aja palet dr toped baru dengan kurir expedisi berbeda. expedisi salah dibelain",1,0,tokopedia pihak expedisi ngaco paket tanggal agts agts alas brapa kali gagal kirim not at home asli kuril gak alamat komplen resmi via toped suruh lengkap alamat max agts order anggap selesai dana jual sengaja alamat tanggal agts aja palet toped kurir expedisi beda expedisi salah bain
434,sekarang tokopedia makin mahal sedikit promo nya.. masa mau ngisi saldo e money aja mau ngisi 100rb udh kena admin 1500 ditambah biaya layanan 1.000 mending ngisi indomaret/alfamart rekomen ngisi apa apa sekarang tokopedia!! udah mahal sekarang..payah tokopedia sekarang 👎👎,1,0,tokopedia mahal promo nya ngisi saldo e money aja ngisi rb udh kena admin tambah biaya layan mending ngisi indomaretalfamart rekomen ngisi tokopedia udah mahal sekarangpayah tokopedia
435,sekian lama pake tokopedia... sekarang kecewa banget sama pelayanan tokopedia care. plis melek pelayanan apk oren. lebih baik handling complain.,1,0,sekian pake tokopedia kecewa banget layan tokopedia care plis melek layan aplikasi oren handling complain
436,"jangan pernah beli tokopedia uang pembatalan si penjual pernah ke limit pembeli,saya korban penipuan tokopedia.penjualan barang palsu barang rusak.ingat jangan pernah transaksi tokopedia kalian kena tipu!!!",1,0,beli tokopedia uang batal jual limit pembelisaya korban tipu tokopediapenjualan barang palsu barang rusakingat transaksi tokopedia kena tipu
437,"dear tokopedia. sebelumnya senang belanja tokped. kenapa keluhan menghubungi tokopedia care diabaikan? diminta menunggu 10 menit, sampai 1 jam ada respon. pesan saya diread saja, diabaikan. benar2 kecewa rasanya",1,0,dear tokopedia senang belanja tokped keluh hubung tokopedia care abai tunggu menit jam respon pesan diread abai kecewa
438,"sudah nyaman belanja seler2 aplikasi tokped terutama pembayaran via briva cash, masa pesan barang tgl.07/08/2023 tgl.08/08/2023 pesanan belum jg kirim mau komplain pembatalan persulit padahal uang sy sdh berada pihak tokped, mungkin bisa jd pelajaran buat pengguna tokped yg agar berhati hati kalau belanja tokped dgn pembayaran cash via briva",1,0,nyaman belanja seler aplikasi tokped bayar via briva cash pesan barang tanggal tanggal pesan jg kirim komplain batal sulit uang sy tokped jd ajar guna tokped hati hati belanja tokped dgn bayar cash via briva
439,"pengiriman super,,, super,,,, super lambat. nyesel banget belanja tokopedia.banyakan alasan, cari komplain kesana kesini. bener,,, bener nyesel.... kapok. mending pakai shoopee/lazada.buat teman"" jangan cari barang tokopedia. pengiriman kayak siput👎",1,0,kirim super super super lambat nyesel banget belanja tokopediabanyakan alas cari komplain kesana kesini bener bener nyesel kapok mending pakai shoopeelazadabuat teman cari barang tokopedia kirim kayak siput
440,"sdh 2 bulan top up gopay tokopedia selalu tdk bisa, padahal sebelumnya selalu ? di klik top up gopay, terus bagian selanjutnya tdk di tampilkan.",4,1,top up gopay tokopedia klik top up gopay tampil
441,"maaf turunkan bintang 2. merasa tokopedia berpihak penjual. ada masalah pesanan gagal dipickup penjual minta penjadwalan ulang. kesal chat apa barang ready kirim hari ini, penjual bilang bisa tapi ga, mau ajukan pembatalan persetujuan penjual. saya, harusnya tokopedia jga secara sepihak kasih ksempatan kirim penjual pembeli segera cancel pembeli rugi waktu penjual minta pickup ulang konfirmasi pembeli",2,0,maaf turun bintang tokopedia pihak jual pesan gagal dipickup jual jadwal ulang kesal chat barang ready kirim jual bilang aju batal tuju jual tokopedia jga kasih ksempatan kirim jual beli cancel beli rugi jual pickup ulang konfirmasi beli
442,"penjual ,dapat komplainan 2 link foto 60pcs kirim 120pcs , pembeli kira isi 100pcs , tokopedia lebih condong pembeli tau² saldo masuk , uang barang sebagian hilang di kembalikan pempeli , ada perlindungan penjual !!!!!",1,0,jual komplain link foto pcs kirim pcs beli isi pcs tokopedia condong beli tau saldo masuk uang barang hilang kembali pempeli lindung jual
443,dulu sering belanja ditokopedia dulu banyak promo menarik sekarang jarang promonya sekarang biaya tambahan aplikasi jaga jadi kurang menarik akhirnya pindah sebelah aja yg banyak promonya,1,0,belanja ditokopedia promo tarik jarang promonya biaya tambah aplikasi jaga tarik pindah belah aja promonya
444,awalnya dpt promo serba 1000 pengguna baru. eh kok lama banget pas mau chek out. terus tiba-tiba gabisa lagi. aneh. udah paling bener shopee emang,2,0,dpt promo serba guna eh banget pas chek out tibatiba gabisa aneh udah bener shopee emang
445,"memasukkan kode voucher terus melakukan pembayaran selalu dibatalkan sistem, dananya kembali rekening bank,melainkan saldo refund tokopedia ngurus kali, malah ribet",1,0,masuk kode voucher bayar batal sistem dana rekening bankmelainkan saldo refund tokopedia ngurus kali ribet
446,"lumayan lah pada lain, namanya blanja online untung""an..cuman masalah pengiriman memang bikin emosi,tp asal nyampe sudahlahh..diskon bla bla ,suka"" lo lah,bisa aku pake ng udahh.....kalo peningkatan bintang ku tambah..",4,1,lumayan nama blanja online untungancuman kirim bikin emositp nyampe sudahlahhdiskon bla bla suka lo lahbisa pake ng udahhkalo tingkat bintang ku
447,"dong sicepat usah dipake, mungkin harganya murah tp kualitas sicepat mmg murahan sekali, masa pengiriman jkt-makassar 9 hari, trus cs si cepat robot, jawabannya itu2 aja solusi, tokopedia tingkatkan performa utk pengiriman",1,0,sicepat dipake harga murah tp kualitas sicepat mmg murah kirim jktmakassar trus cs cepat robot jawab aja solusi tokopedia tingkat performa utk kirim
448,"ga sesuai moto nya.. belanja aman nyaman.paket kerumah,dikomplen katanya sampai..lah bagaimana masa iya bohong paket tidak diterima. payah ...payah..",1,0,sesuai moto nya belanja aman nyamanpaket kerumahdikomplen sampai iya bohong paket terima payah payah
449,"saran jangan langganan plus, bayar lebih tp pengiriman sama aja pake kurir rekomendasi yg lelet, terutama j*e.. prioritas tokopedia care nya ngaruh, nggak ada tindak lanjut",1,0,saran langgan plus bayar tp kirim aja pake kurir rekomendasi lelet je prioritas tokopedia care nya ngaruh nggak tindak
450,makin bertambah usia makin buruk sistem ny kalah sama si oren malah lebih bagus walaupun sama2 gratis ongkir memilih kurir yg kita mau seperti tokped yg bisa milih kurir sendiri.... ada fitur penilaian kurir,1,0,tambah usia buruk sistem ny kalah oren bagus gratis ongkir pilih kurir tokped milih kurir fitur nilai kurir
451,"pengiriman lamaaaa,,, toko lama pengepakanya, ekspedisinya lelet bgt, knapa kbanyakan ateraja, pdahal klo pake jne lbih cepet, masa pemesanan smpe barang rumah makan waktu 2 minggu, klo apk yg paling 3-4 hari doank",1,0,kirim lamaaaa toko pengepakanya ekspedisi lelet bgt knapa kbanyakan ateraja pdahal klo pake jne lbih cepet mesan smpe barang rumah makan minggu klo aplikasi doank
452,susah ribet banget. usah memberikan voucher potongan harga tidak digunakan banyak masalah. akun beda device beda orang nomor dituju sama aja gabisa transaksi pulsa?!?!?,1,0,susah ribet banget voucher potong harga akun beda device beda orang nomor tuju aja gabisa transaksi pulsa
453,"fitur rekomendasi kurir berguna,paket diputar terus tidak sampai tujuan proses lama tidak melacak lokasi paket,kecewa berat sama tokped",1,0,fitur rekomendasi kurir bergunapaket putar tuju proses lacak lokasi paketkecewa berat tokped
454,"topap imoney, masuk toko pedia nya berhasil, gimana tindak lanjutnya ngga ada, bukan masalah nominalnya respon nya ngga ada, padahal sering transaksi di toko pedia, tlng perbaiki, kasih bintang 1 dulu karna kurang pelayanannya sama costumer tks",1,0,topap imoney masuk toko dia nya hasil gimana tindak ngga nominal respon nya ngga transaksi toko dia tlng baik kasih bintang karna layan costumer tks
455,"lama belanja tokped. kirain sdh perubahan, ternyata sama aja. pakai gratis ongkir malah jatuhnya lebih mahal. gara2 kurir rekomendasi shingga sistem milih kurir rekomendasi itu, pd yg jelas2 kurir rekom banyak yg komplain. hadeh..... cari penyakit ni tokped. the best shopee lah",1,0,belanja tokped kirain ubah aja pakai gratis ongkir jatuh mahal gara kurir rekomendasi shingga sistem milih kurir rekomendasi pd kurir rekom komplain hadeh cari sakit ni tokped the best shopee
456,"pesan tanggal 5, kirim tanggal 7 jakarta saat tanggal 11 posisi status pengiriman jakarta proses sangat lama, respon toko lama, cs gak ngasi keterangan yg detail super mantap kali belanja di sini",1,0,pesan tanggal kirim tanggal jakarta tanggal posisi status kirim jakarta proses respon toko cs gak ngasi terang detail super mantap kali belanja
457,"akun gopay tidak disambungkan tokopedia, punya setoran harus dibayar. jadi bingung gak bayar setoran kalo akun gopay saya gak terhubung ke tokopedia",1,0,akun gopay sambung tokopedia setor bayar bingung gak bayar setor kalo akun gopay gak hubung tokopedia
458,"udah cekout pembayaran pakai gopay sebagian sebagiannya lewat gerai, baru mau otw bayar barang malah keburu kejual orang, ko bisa? kan udah saya cekout jadi keselllll, gak kaya toko kalau udah cekout bisa cekout orang!!",5,1,udah cekout bayar pakai gopay bagi gerai otw bayar barang keburu jual orang ko udah cekout keselllll gak kaya toko udah cekout cekout orang
459,buka aplikasi tokopedia akhir2 agak loading/lemot... padahal refresh... signal wifi/seluler normal.. segera di perbaiki..,4,1,buka aplikasi tokopedia loadinglemot refresh signal wifiseluler normal baik
460,"barang sy 4 hari ini. padahal tokonya di jakarta, maaf setelah datang sy uninstall dulu aplikasinya hingga sampai ada perbaikan sistem pengirimannya",1,0,barang sy toko jakarta maaf sy uninstall aplikasi baik sistem kirim
